seqid,org_ID,parent_ID,code,name,name_30,name_15,orgtype_ID,org_type,address1,address2,city,state,zipcode,grade_span,subtype_ID,subtype_nm,source,reptsource,add_orig,match_note,score,match_add,xcoord,ycoord
0,1568,50,06123,The Regional Career and Technical Center at Coventry HS,The Regional Career and Tech  ,Career Tech,2,School,40 Reservoir Road,,Coventry,RI,02816,09 - 12,1,Career Tech,RIDE_Mar 13 2023 12:58PM,CareerTech,,ONE MATCH,100,"40 RESERVOIR RD, COVENTRY, RI, 02816",303278.9634945917,219179.44101818514
1,1569,51,07132,Cranston Area Career Technical Center,Cranston Career & Tech Center,Cranston Tech,2,School,100 Metropolitan Avenue,,Cranston,RI,02920,09 - 12,1,Career Tech,RIDE_Mar 13 2023 12:58PM,CareerTech,,ONE MATCH,100,"100 METROPOLITAN AV, CRANSTON, RI, 02920",334934.6334307189,250856.68995345884
2,1570,57,10130,E. Providence Area Career and Technical Center,East Providence Career Tech,E. Prov. Tech,2,School,1998 Pawtucket Avenue,,East Providence,RI,02914,09 - 12,1,Career Tech,RIDE_Mar 13 2023 12:58PM,CareerTech,,ONE MATCH,100,"1998 PAWTUCKET AV, EAST PROVIDENCE, RI, 02914",367319.951951109,268671.6310834155
3,1510,54,17701,Wm. M. Davies Jr. Career-Technical  High School,Davies Career-Tech High School,Davies Car/Tech,2,School,50 Jenckes Hill Road,,Lincoln,RI,02865,09 - 12,4,State Operated School,RIDE_Mar 13 2023 12:58PM,CareerTech,,ONE MATCH,100,"50 JENCKES HILL RD, LINCOLN, RI, 02865",339784.60173236404,298663.8738958488
4,1571,73,21117,Newport Area Career and Technical Center,Newport Area Career Tech Ctr,Newport Tech,2,School,15 Wickham Rd,,Newport,RI,02840,09 - 12,1,Career Tech,RIDE_Mar 13 2023 12:58PM,CareerTech,,MULTIPLE MATCHES,100,"15 WICKHAM RD, NEWPORT, RI, 02840",376604.4898463303,140470.36486026738
5,1575,49,98102,Chariho Area Career and Technical Center,Chariho Career and Tech Center,Chariho Tech,2,School,459 Switch Road,,Wood River Junction,RI,02894,09 - 12,1,Career Tech,RIDE_Mar 13 2023 12:58PM,CareerTech,,ONE MATCH,96.49,"459 SWITCH RD, RICHMOND, RI, 02894",274497.64321356814,133053.33645192313
6,1573,88,35140,Warwick Area Career and Technical Center,Warwick Career and Tech Center,Warwick Tech,2,School,575 Centerville Road-Bldg. 5,,Warwick,RI,02886,10 - 12,1,Career Tech,RIDE_Mar 13 2023 12:58PM,CareerTech,,MULTIPLE MATCHES,100,"575 CENTERVILLE RD, WARWICK, RI, 02886",331034.54562339076,226141.60903099354
7,1574,91,39127,Woonsocket Area Career and Technical Center,Woonsocket Career an Tech Ctr.,Woonsocket Tech,2,School,400 Aylsworth Avenue,,Woonsocket,RI,02895,10 - 12,1,Career Tech,RIDE_Mar 13 2023 12:58PM,CareerTech,,ONE MATCH,100,"400 AYLSWORTH AV, WOONSOCKET, RI, 02895",331930.1990169303,335108.7688969133
8,616,2395,19201,All Saints Academy,All Saints Academy,All Saints,2,School,915 West Main Road,,Middletown,RI,02842,PF - 08,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,ONE MATCH,100,"915 W MAIN RD, MIDDLETOWN, RI, 02842",384893.62551369244,161087.28013431423
9,1308,2395,35201,Bishop Hendricken High School,Bishop Hendricken High,Hendricken High,2,School,2615 Warwick Avenue,,Warwick,RI,02889,08 - 12,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,ONE MATCH,100,"2615 WARWICK AV, WARWICK, RI, 02889",356417.7664556541,226815.39255699923
10,984,2395,28217,Bishop McVinney Regional School,Bishop McVinney School,McVinney School,2,School,155 Gordon Avenue,,Providence,RI,02905,PK - 08,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,ONE MATCH,100,"155 GORDON AV, PROVIDENCE, RI, 02905",351232.77834241156,261741.09984255923
11,975,2395,28202,Blessed Sacrament School,Blessed Sacrament School,Sacrament,2,School,240 Regent Avenue,,Providence,RI,02908,PK - 08,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,ONE MATCH,100,"240 REGENT AV, PROVIDENCE, RI, 02908",343552.43141369754,271764.2296492031
12,3614,2395,35209,Chesterton Academy of Our Lady of Hope(in Process),Chesterton Academy of Our Lady,Chesterton Acad,2,School,487 Jefferson Blv,,Warwick,RI,02886,09 - 12,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,ONE MATCH,100,"487 JEFFERSON BLVD, WARWICK, RI, 02886",344047.47927446984,237440.90204832665
13,228,2395,06204,Father John V. Doyle School,Father John Doyle School,Doyle School,2,School,343 South Main Street,,Coventry,RI,02816,KF - 08,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,ONE MATCH,100,"343 S MAIN ST, COVENTRY, RI, 02816",307204.9611716909,218461.12329232358
14,288,2395,07202,Immaculate Conception Catholic Regional,Immaculate Conception Catholic,Immaculate Cath,2,School,235 Garden Hills Drive,,Cranston,RI,02920,PK - 08,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,ONE MATCH,100,"235 GARDEN HILLS DR, CRANSTON, RI, 02920",334768.72380541195,243562.2624641764
15,978,2395,28206,La Salle Academy,La Salle Academy,La Salle Academ,2,School,612 Academy Avenue,,Providence,RI,02908,06 - 12,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,MULTIPLE MATCHES,100,"612 ACADEMY AV, PROVIDENCE, RI, 02908",342652.76839543146,276337.77973663894
16,369,2395,08201,Mercymount Country Day School,Mercymount Country Day,Mercymount Day,2,School,35 Wrentham Road,,Cumberland,RI,02864,PK - 08,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,MULTIPLE MATCHES,100,"35 WRENTHAM RD, CUMBERLAND, RI, 02864",351341.8988317548,336688.7474411105
17,1475,2395,39202,Mount St. Charles Academy,Mount St. Charles Academy,Mt. St. Charles,2,School,800 Logee Street,,Woonsocket,RI,02895,06 - 12,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,MULTIPLE MATCHES,100,"800 LOGEE ST, WOONSOCKET, RI, 02895",327613.29267398414,332555.22491392144
18,1193,2395,32203,Msgr. Matthew F. Clarke Catholic Regional School,Msgr. Clarke School,Clarke School,2,School,5074 Tower Hill Road,,Wakefield,RI,02879,PK - 08,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,ONE MATCH,93.28,"5074 TOWER HILL RD, SOUTH KINGSTOWN, RI, 02879",334126.68809932313,130918.70108588546
19,398,2395,09201,Our Lady of Mercy Regional School,Our Lady of Mercy School,Lady of Mercy,2,School,55 Fourth Avenue,,East Greenwich,RI,02818,PK - 08,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,ONE MATCH,100,"55 FOURTH AV, EAST GREENWICH, RI, 02818",339800.3705433559,208148.28124369265
20,1588,2395,96201,Our Lady of Mt. Carmel,Our Lady of Mt. Carmel,Mt. Carmel,2,School,127 State Street,,Bristol,RI,02809,PK - 08,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,ONE MATCH,100,"127 STATE ST, BRISTOL, RI, 02809",389908.84508485364,214295.67844127308
21,447,2395,10202,Sacred Heart School,Sacred Heart School,Sacred Heart,2,School,56 Purchase Street,,East Providence,RI,02914,KF - 08,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,ONE MATCH,100,"56 PURCHASE ST, EAST PROVIDENCE, RI, 02914",361471.4443166009,268181.01720923494
22,981,2395,28211,St. Augustine School,St. Augustine School,St. Augustine,2,School,635 Mt. Pleasant Avenue,,Providence,RI,02908,PK - 08,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,ONE MATCH,100,"635 MOUNT PLEASANT AV, PROVIDENCE, RI, 02908",340816.2650867067,277652.32588313776
23,823,2395,26203,St. Cecilia School,St. Cecilia School,St. Cecilia,2,School,755 Central Avenue,,Pawtucket,RI,02861,KF - 08,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,ONE MATCH,100,"755 CENTRAL AV, PAWTUCKET, RI, 02861",368080.4639375696,293197.9701258254
24,1435,2395,38206,St. Joseph School,St. Joseph School,St. Joseph,2,School,850 Wakefield Street,,West Warwick,RI,02893,PK - 08,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,ONE MATCH,100,"850 WAKEFIELD ST, WEST WARWICK, RI, 02893",330107.53307781083,233976.99478246708
25,1310,2395,35204,St. Kevin School,St. Kevin School,St. Kevin,2,School,39 Cathedral Road,,Warwick,RI,02889,PK - 08,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,ONE MATCH,100,"39 CATHEDRAL RD, WARWICK, RI, 02889",357579.85961057217,229296.3468650456
26,123,2395,01201,St. Luke School,St. Luke School,St. Luke School,2,School,10 Waldron Avenue,,Barrington,RI,02806,PK - 08,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,ONE MATCH,100,"10 WALDRON AV, BARRINGTON, RI, 02806",371895.897501784,243258.05846279187
27,449,2395,10205,St. Margaret School,St. Margaret School,St. Margaret,2,School,42 Bishop Avenue,,East Providence,RI,02916,PK - 08,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,ONE MATCH,100,"42 BISHOP AV, EAST PROVIDENCE, RI, 02916",368867.5520815896,277273.0296616026
28,451,2395,10208,St. Mary Academy-Bay View,St. Mary Academy-Bay View,Bay View,2,School,3070 Pawtucket Avenue,,East Providence,RI,02915,KF - 12,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,MULTIPLE MATCHES,100,"3070 PAWTUCKET AV, EAST PROVIDENCE, RI, 02915",365183.57947762305,257693.45308609592
29,289,2395,07203,St. Mary School,St. Mary School,St. Mary School,2,School,85 Chester Avenue,,Cranston,RI,02920,PK - 08,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,ONE MATCH,100,"85 CHESTER AV, CRANSTON, RI, 02920",337490.4102710016,257346.22593037563
30,993,2395,28230,St. Patrick School,St. Patrick School,St. Patrick,2,School,244 Smith Street,,Providence,RI,02908,09 - 12,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,ONE MATCH,100,"244 SMITH ST, PROVIDENCE, RI, 02908",349981.5493658032,272966.4706093701
31,291,2395,07205,St. Paul School,St. Paul School,St. Paul School,2,School,1789 Broad Street,,Cranston,RI,02905,PK - 08,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,ONE MATCH,100,"1789 BROAD ST, CRANSTON, RI, 02905",355317.08679123106,252666.8392005536
32,1311,2395,35205,St. Peter School,St. Peter School              ,St. Peter      ,2,School,120 Mayfair Road,,Warwick,RI,02888,PK - 08,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,ONE MATCH,100,"120 MAYFAIR RD, WARWICK, RI, 02888",357403.10694470897,244586.9892867221
33,1159,2395,31202,St. Philip School,St. Philip School,St. Philip,2,School,618 Putnam Pike,,Smithfield,RI,02828,PK - 08,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,MULTIPLE MATCHES,100,"618 PUTNAM PIKE, SMITHFIELD, RI, 02828",311902.76996566204,287885.6179290338
34,876,2395,27202,St. Philomena School,St. Philomena School,St. Philomena,2,School,324 Cory's Lane,,Portsmouth,RI,02871,PK - 08,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,MULTIPLE MATCHES,98.08,"324 CORYS LN, PORTSMOUTH, RI, 02871",389305.5809824509,188046.06535417677
35,985,2395,28219,St. Pius V School,St. Pius V School,St. Pius School,2,School,49 Elmhurst Avenue,,Providence,RI,02908,PK - 08,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,ONE MATCH,100,"49 ELMHURST AV, PROVIDENCE, RI, 02908",345372.64636559546,276092.3954625732
36,827,2395,26210,St. Raphael Academy,St. Raphael Academy,St. Raphael,2,School,123 Walcott Street,,Pawtucket,RI,02860,09 - 12,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,MULTIPLE MATCHES,100,"123 WALCOTT ST, PAWTUCKET, RI, 02860",361663.80318750755,289139.28599486756
37,542,2395,16221,St. Rocco School,St. Rocco School,St. Rocco,2,School,931 Atwood Avenue,,Johnston,RI,02919,PK - 08,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,ONE MATCH,100,"931 ATWOOD AV, JOHNSTON, RI, 02919",332523.64727245056,260037.4416276428
38,1314,2395,35208,St. Rose of Lima School,St. Rose of Lima School,St. Rose Lima,2,School,200 Brentwood Avenue,,Warwick,RI,02886,PK - 08,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,ONE MATCH,100,"200 BRENTWOOD AV, WARWICK, RI, 02886",346678.0429530002,227498.37720008258
39,828,2395,26211,St. Teresa School,St. Teresa School,St. Teresa,2,School,140 Woodhaven Road,,Pawtucket,RI,02861,PK - 08,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,ONE MATCH,100,"140 WOODHAVEN RD, PAWTUCKET, RI, 02861",367309.85451831593,285778.40744428604
40,988,2395,28223,St. Thomas Regional School,St. Thomas School,St. Thomas,2,School,15 Edendale Avenue,,Providence,RI,02911,PK - 08,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,ONE MATCH,92.08,"15 EDENDALE AV, PROVIDENCE, RI, 02909",337036.57706913946,274479.8124427312
41,1192,2395,32202,The Prout School,The Prout School,The Prout,2,School,4640 Tower Hill Road,,Wakefield,RI,02879,09 - 12,6,Catholic School,RIDE_Mar 13 2023 12:58PM,Catholic,,ONE MATCH,93.28,"4640 TOWER HILL RD, SOUTH KINGSTOWN, RI, 02879",336685.5663506208,133887.88570286945
42,3524,2850,41607,Achievement First Envision Elementary,Achievement First Envision Ele,AF Envision ,2,School,370 Hartford Ave,,Providence,RI,02909,KF - 02,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,ONE MATCH,100,"370 HARTFORD AV, PROVIDENCE, RI, 02909",340011.4806563071,267485.29774419614
43,3024,2850,28614,Achievement First Iluminar Mayoral Academy,Achievement First Iluminar,Achievement,2,School,85 Garfield Avenue,,Cranston,RI,02920,KF - 04,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,ONE MATCH,100,"85 GARFIELD AV, CRANSTON, RI, 02920",343590.9016014794,261250.5851183472
44,3449,2850,41605,Achievement First Promesa Elementary,Achievement First Promesa,AF Promesa,2,School,234 Daboll St,,Providence,RI,02907,KF - 03,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,ONE MATCH,100,"234 DABOLL ST, PROVIDENCE, RI, 02907",347347.21798846946,262559.93184049736
45,3523,2850,41606,Achievement First Providence High School,Achievement First Providence H,AF Prov High,2,School,315 Laurel Hill Ave,,Providence,RI,02909,09 - 10,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,MULTIPLE MATCHES,100,"315 LAUREL HILL AV, PROVIDENCE, RI, 02909",340781.6062237144,264048.6527536781
46,2851,2850,28609,Achievement First Providence Mayoral Academy,Achievement First Providence,Achievement Fir,2,School,370 Hartford Avenue,,Providence,RI,02909,KF - 04,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,ONE MATCH,100,"370 HARTFORD AV, PROVIDENCE, RI, 02909",340011.4806563071,267485.29774419614
47,3367,2850,41604,AF Iluminar Mayoral Academy Middle School,AF Iluminar Mayoral Middle Sch,AF Iluminar Mid,2,School,85 Garfield Avenue,,Cranston,RI,02920,05 - 08,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,ONE MATCH,100,"85 GARFIELD AV, CRANSTON, RI, 02920",343590.9016014794,261250.5851183472
48,3270,2850,28615,AF Providence Mayoral Academy Middle,AF Providence Mayoral Middle,AF Providence M,2,School,370 Hartford Avenue,,Providence,RI,02909,05 - 08,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,ONE MATCH,100,"370 HARTFORD AV, PROVIDENCE, RI, 02909",340011.4806563071,267485.29774419614
49,1519,44,39601,BEACON Charter School,BEACON Charter School,BEACON,2,School,320 Main Street,,Woonsocket,RI,02895,09 - 12,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,MULTIPLE MATCHES,100,"320 MAIN ST, WOONSOCKET, RI, 02895",324590.8605579116,335879.83837202087
50,1517,45,26602,Blackstone Academy Charter School,Blackstone Academy Charter,Blackstone,2,School,334 Pleasant Street,,Pawtucket,RI,02860,09 - 12,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,ONE MATCH,100,"334 PLEASANT ST, PAWTUCKET, RI, 02860",359422.4269313709,286286.2178890049
51,2716,2605,08603,Blackstone Valley Prep Elementary 2 School,Blackstone Valley Prep E. 2,Blackstone Vall,2,School,52 Broad St.,,Cumberland,RI,02864,KF - 04,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,MULTIPLE MATCHES,58,"592 BROAD ST, CUMBERLAND, RI, 02864",354810.79135803104,303220.3582907048
52,3021,2605,08605,Blackstone Valley Prep Elementary 3 School,Blackstone Valley Prep Element,Blackstone Vall,2,School,3357 Mendon Rd.,,Cumberland,RI,02864,KF - 04,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,MULTIPLE MATCHES,100,"3357 MENDON RD, CUMBERLAND, RI, 02864",339145.07253747917,325925.37983356696
53,2606,2605,08601,Blackstone Valley Prep Elementary School,Blackstone Valley Prep,Blackstone Vall,2,School,291 Broad Street,,Cumberland,RI,02864,KF - 04,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,ONE MATCH,100,"291 BROAD ST, CUMBERLAND, RI, 02864",357402.4327249231,299797.03508995567
54,2942,2605,08604,Blackstone Valley Prep High School,Blackstone Valley Prep High,Blackstone Vall,2,School,65 Macondray St.,,Cumberland,RI,02864,09 - 12,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,ONE MATCH,100,"65 MACONDRAY ST, CUMBERLAND, RI, 02864",357025.34556468634,298798.07932722504
55,2642,2605,08602,Blackstone Valley Prep Junior High School,Blackstone Valley Prep Jr High,Blackstone Vall,2,School,909 Lonsdale,,Central Falls,RI,02863,07 - 08,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,ONE MATCH,90.92,"909 LONSDALE AV, CENTRAL FALLS, RI, 02863",354799.547751602,293948.36088350054
56,3180,2605,08606,Blackstone Valley Prep Upper Elementary School,Blackstone Valley Prep Upper E,Blackstone Vall,2,School,3 Fairlawn Way,,Lincoln,RI,02865,05 - 06,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,ONE MATCH,100,"3 FAIRLAWN WY, LINCOLN, RI, 02865",351000.3668502257,292537.1078237159
57,3294,3293,81601,Charette Charter School,Charette Charter School,Charette,2,School,335 Westminster St.,,Providence,RI,02903,09 - 12,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,ONE MATCH,100,"335 WESTMINSTER ST, PROVIDENCE, RI, 02903",351433.0374828091,269122.21613230923
58,3589,3588,84601,Excel Academy Rhode Island school,Excel Academy Rhode Island,Excel Academy,2,School,622 Woonasquatucket Avenue,,North Providence,RI,02911,05 - 05,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,ONE MATCH,100,"622 WOONASQUATUCKET AV, NORTH PROVIDENCE, RI, 02911",332808.33062803483,281173.39112284384
59,3087,44,39603,Founders Academy,Founders Academy,Founders Acad,2,School,1 Social Street,,Woonsocket,RI,02895,06 - 08,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,ONE MATCH,100,"1 SOCIAL ST, WOONSOCKET, RI, 02895",324817.65619588114,336109.2039771741
60,3287,53,48601,Highlander Elementary Charter School,Highlander Elementary Charter ,Highlander Elem,2,School,42 Lexington Avenue,,Providence,RI,02907,PK - 06,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,ONE MATCH,100,"42 LEXINGTON AV, PROVIDENCE, RI, 02907",350388.46876856516,260929.64856827696
61,3288,53,48602,Highlander Secondary Charter School,Highlander Secondary Charter S,Highlander Seco,2,School,360 Market Street,,Warren,RI,02885,07 - 12,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,ONE MATCH,100,"360 MARKET ST, WARREN, RI, 02885",389464.415266005,241654.63293404144
62,1516,62,26601,International Charter School,International Charter School,International,2,School,334 Pleasant Street,,Pawtucket,RI,02860,KF - 05,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,ONE MATCH,100,"334 PLEASANT ST, PAWTUCKET, RI, 02860",359422.4269313709,286286.2178890049
63,1515,65,32601,Kingston Hill Academy,Kingston Hill Academy,Kingston Hill,2,School,850 Stony Fort Road,,South Kingstown,RI,02874,KF - 05,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,850 Stony Fort Road Saunderstown 02874,ONE MATCH,92.08,"850 STONY FORT RD, SOUTH KINGSTOWN, RI, 02881",325009.2734250233,151500.45778109872
64,285,51,07135,NEL/CPS Construction Career Academy,NEL/CPS Construction Career,NEL/CPS,2,School,4 Sharpe Drive,,Cranston,RI,02920,09 - 12,3,Local Charter,RIDE_Mar 13 2023 12:58PM,CharterSchools,,ONE MATCH,100,"4 SHARPE DR, CRANSTON, RI, 02920",338700.76169859275,239032.88963670976
65,3518,3517,69601,Nuestro Mundo Public Charter School,Nuestro Mundo Public Charter S,Nuestro Mundo,2,School,21 Gordon Avenue,,Providence,RI,02905,KF - 07,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,17-21 Gordon Avenue Providence 02905,MULTIPLE MATCHES,58,"201 GORDON AV, PROVIDENCE, RI, 02905",351377.5253984398,261329.64333723823
66,3284,77,51601,Paul Cuffee Lower School,Paul Cuffee Lower School,Paul Cuffee Low,2,School,459 Promenade Street,,Providence,RI,02908,KF - 05,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,ONE MATCH,100,"459 PROMENADE ST, PROVIDENCE, RI, 02908",347838.43072845985,271856.99832573964
67,3285,77,51602,Paul Cuffee Middle School,Paul Cuffee Middle School,Paul Cuffee Mid,2,School,30 Barton Street,,Providence,RI,02909,06 - 08,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,ONE MATCH,100,"30 BARTON ST, PROVIDENCE, RI, 02909",345375.9619405424,267354.04698188155
68,3286,77,51603,Paul Cuffee Upper School,Paul Cuffee Upper School,Paul Cuffee Upp,2,School,544 Elmwood Avenue,,Providence,RI,02907,09 - 12,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,ONE MATCH,100,"544 ELMWOOD AV, PROVIDENCE, RI, 02907",348388.9986055989,260296.73465929108
69,3521,3520,83601,Providence Preparatory Charter School,Providence Preparatory Charter,Providence Prep,2,School,155 Harrison Street,,Providence,RI,02907,05 - 07,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,ONE MATCH,100,"155 HARRISON ST, PROVIDENCE, RI, 02907",347552.1808033731,265626.6086385177
70,2748,2747,28607,RI Nurses Institute Middle College Charter High School,RINI Middle College,RINI Middle Col,2,School,150 Washington Street,,Providence,RI,02903,09 - 12,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,ONE MATCH,100,"150 WASHINGTON ST, PROVIDENCE, RI, 02903",351230.3313211888,269401.33519166074
71,3023,3022,39602,RISE Prep Mayoral Academy,RISE Prep Mayoral Academy,RISE,2,School,30 Cumberland Street,,Woonsocket,RI,02895,KF - 07,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,MULTIPLE MATCHES,100,"30 CUMBERLAND ST, WOONSOCKET, RI, 02895",327252.16072668,337245.954400141
72,2604,2603,04602,Segue Institute for Learning,Segue Inst for Learning,Segue Ins learn,2,School,325 Cowden Street,,Central Falls,RI,02863,KF - 08,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,ONE MATCH,100,"325 COWDEN ST, CENTRAL FALLS, RI, 02863",356219.52204261674,293299.1943116765
73,2858,2856,28610,Sheila Skip Nowell Leadership Academy,Sheila Skip Nowell,Nowell,2,School,150 Washington Street,,Providence,RI,02903,09 - 12,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,ONE MATCH,100,"150 WASHINGTON ST, PROVIDENCE, RI, 02903",351230.3313211888,269401.33519166074
74,2937,2936,28611,SouthSide Elementary Charter School,SouthSide Elementary Charter,SouthSide,2,School,126 Somerset Street,,Providence,RI,02907,KF - 05,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,135 Prairie Ave Providence 02905,ONE MATCH,100,"126 SOMERSET ST, PROVIDENCE, RI, 02907",350869.65149774106,265214.3311714574
75,1518,85,23601,The Compass School,The Compass School,Compass,2,School,537 Old North Road,,Kingston,RI,02881,KF - 08,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,MULTIPLE MATCHES,98.18,"537 OLD NORTH RD, SOUTH KINGSTOWN, RI, 02881",323475.8557060383,149661.6740230983
76,2678,2677,97601,The Greene School,The Greene School,The Greene Sch,2,School,94 John Potter Road,,West Greenwich,RI,02817,09 - 12,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,MULTIPLE MATCHES,100,"94 JOHN POTTER RD, WEST GREENWICH, RI, 02817",277900.7517187375,193800.91989442913
77,2941,2940,28613,The Hope Academy,The Hope Academy,Hope Academy,2,School,1000 Eddy Street,,Providence,RI,02905,KF - 08,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,ONE MATCH,100,"1000 EDDY ST, PROVIDENCE, RI, 02905",354045.32583914365,261611.24511180122
78,1520,66,04601,The Learning Community Charter School,The Learning Community,Learning,2,School,21 Lincoln Avenue,,Central Falls,RI,02863,KF - 08,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,ONE MATCH,100,"21 LINCOLN AV, CENTRAL FALLS, RI, 02863",358572.4935713106,294827.6822942272
79,3426,80,28197,Times2 Elementary School,Times2 Elementary School,Times2 Elementa,2,School,50 Fillmore Street,,Providence,RI,02908,KF - 05,3,Local Charter,RIDE_Mar 13 2023 12:58PM,CharterSchools,,ONE MATCH,100,"50 FILLMORE ST, PROVIDENCE, RI, 02908",349286.69052249106,275226.4949915841
80,3427,80,28198,Times2 Middle/High School,Times2 Middle/High School,Times2 M/H,2,School,50 Fillmore Street,,Providence,RI,02908,06 - 12,3,Local Charter,RIDE_Mar 13 2023 12:58PM,CharterSchools,,ONE MATCH,100,"50 FILLMORE ST, PROVIDENCE, RI, 02908",349286.69052249106,275226.4949915841
81,2676,2675,28606,Trinity Academy for the Performing Arts,Trinity Academy Performing Art,Trinity Academy,2,School,275 Westminster Street,,Providence,RI,02903,07 - 12,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,ONE MATCH,100,"275 WESTMINSTER ST, PROVIDENCE, RI, 02903",351668.4591680389,269334.7936647944
82,2842,2841,28608,Village Green Virtual Charter School,Village Green Virtual,Village Green,2,School,135 Weybosset Street,,Providence,RI,02903,09 - 12,11,Charter School,RIDE_Mar 13 2023 12:58PM,CharterSchools,,ONE MATCH,100,"135 WEYBOSSET ST, PROVIDENCE, RI, 02903",352215.5924902688,269493.5843223623
83,1102,,28501,Brown University,Brown University              ,Brown Univ.    ,2,School,1 Prospect Street,,Providence,RI,02912,,10,Private Colleges and Universities,RIDE_Mar 13 2023 12:58PM,Colleges,Prospect Street Providence 02912,ONE MATCH,100,"1 PROSPECT ST, PROVIDENCE, RI, 02912",354301.52142577566,270692.75956550305
